class_acc,class_loss,loss,val_class_acc,val_class_loss,val_loss,val_xmax_loss,val_xmax_mae,val_xmin_loss,val_xmin_mae,val_ymax_loss,val_ymax_mae,val_ymin_loss,val_ymin_mae,xmax_loss,xmax_mae,xmin_loss,xmin_mae,ymax_loss,ymax_mae,ymin_loss,ymin_mae
0.3371710479259491,1.8693089485168457,2.3582162857055664,0.6294642686843872,1.4554831981658936,1.8194278478622437,0.08907836675643921,0.2487366646528244,0.09025149047374725,0.23317421972751617,0.09080082178115845,0.2558310329914093,0.0938139483332634,0.26824283599853516,0.13705149292945862,0.29183951020240784,0.11280892044305801,0.26657599210739136,0.14645768702030182,0.3052307069301605,0.09258975833654404,0.232017382979393
0.6644737124443054,1.0405548810958862,1.355261206626892,0.6607142686843872,0.8983985781669617,1.278988003730774,0.11564017832279205,0.2803892493247986,0.07050726562738419,0.21694697439670563,0.13890813291072845,0.3198111057281494,0.0555337630212307,0.1668526977300644,0.08809769153594971,0.23727674782276154,0.07663967460393906,0.21756426990032196,0.08640377968549728,0.23888741433620453,0.0635652020573616,0.19490374624729156
0.8399122953414917,0.5598313808441162,0.806870698928833,0.6183035969734192,1.1249059438705444,1.4272934198379517,0.0636427104473114,0.20692190527915955,0.041328854858875275,0.1474028080701828,0.14391715824604034,0.3360295295715332,0.05349865183234215,0.1609760820865631,0.06898952275514603,0.20712850987911224,0.05827494338154793,0.18561579287052155,0.06966724246740341,0.21102553606033325,0.05010761320590973,0.17501193284988403
0.8963815569877625,0.3332819640636444,0.5408838987350464,0.8370535969734192,0.45393189787864685,0.6795258522033691,0.05059705302119255,0.1893104761838913,0.0338357537984848,0.13423992693424225,0.10063586384057999,0.27214986085891724,0.04052523523569107,0.1435367316007614,0.052983395755290985,0.18082809448242188,0.04591130092740059,0.16379255056381226,0.06386221945285797,0.20055319368839264,0.044845063239336014,0.16265197098255157
0.9188596606254578,0.28434550762176514,0.4765012562274933,0.8950892686843872,0.418535441160202,0.606071412563324,0.07240472733974457,0.23136460781097412,0.03346628323197365,0.14108437299728394,0.05357016250491142,0.19620323181152344,0.028094837442040443,0.13424533605575562,0.05067126452922821,0.17626480758190155,0.04060036316514015,0.15315382182598114,0.058933358639478683,0.19277101755142212,0.041950780898332596,0.15752193331718445
0.9342105388641357,0.20977309346199036,0.37915003299713135,0.9330357313156128,0.19886304438114166,0.2967040538787842,0.03561272844672203,0.15686963498592377,0.0212263073772192,0.11427976191043854,0.023198500275611877,0.12178578227758408,0.017803434282541275,0.09984540939331055,0.046557940542697906,0.16726049780845642,0.03695150464773178,0.14747805893421173,0.050863269716501236,0.17988203465938568,0.035004209727048874,0.14383938908576965
0.9462719559669495,0.18619967997074127,0.3411315679550171,0.953125,0.13278459012508392,0.21953663229942322,0.028340214863419533,0.12824995815753937,0.016990061849355698,0.09062857180833817,0.02516060136258602,0.12337358295917511,0.016261154785752296,0.09537290781736374,0.0398903526365757,0.15676599740982056,0.03467665612697601,0.14275933802127838,0.04652943089604378,0.1679552048444748,0.033835455775260925,0.14229802787303925
0.9698464870452881,0.09616190195083618,0.23481759428977966,0.9821428656578064,0.06521666795015335,0.21764858067035675,0.05216952785849571,0.18800485134124756,0.016365211457014084,0.09455789625644684,0.05652233585715294,0.20383980870246887,0.02737482264637947,0.12219350785017014,0.03484627977013588,0.1443152278661728,0.029721837490797043,0.13184432685375214,0.04432613402605057,0.1661393642425537,0.029761426150798798,0.13150842487812042
0.984100878238678,0.07042010873556137,0.18920665979385376,0.9910714030265808,0.042622387409210205,0.17130295932292938,0.03956853970885277,0.16637767851352692,0.016500020399689674,0.10303641855716705,0.047402944415807724,0.18209205567836761,0.0252090971916914,0.1163649931550026,0.03277987614274025,0.14168044924736023,0.024184929206967354,0.12095385044813156,0.03856876865029335,0.15418574213981628,0.02325293980538845,0.1176755279302597
0.969298243522644,0.1106383427977562,0.22650040686130524,0.9732142686843872,0.07822038978338242,0.1888275146484375,0.048594169318675995,0.1814659684896469,0.026820963248610497,0.1291825920343399,0.021782467141747475,0.118935227394104,0.013409547507762909,0.08742731064558029,0.02984754368662834,0.1323290467262268,0.023566002026200294,0.11626188457012177,0.036656856536865234,0.15018396079540253,0.025791678577661514,0.12159236520528793
0.9775219559669495,0.09135118871927261,0.20922569930553436,0.9508928656578064,0.19270920753479004,0.2970871925354004,0.03446236997842789,0.15319381654262543,0.026623491197824478,0.1339389830827713,0.03135531023144722,0.14637087285518646,0.011936849914491177,0.07710530608892441,0.03066800907254219,0.13484492897987366,0.026544010266661644,0.12158048897981644,0.03628598153591156,0.14940883219242096,0.024376507848501205,0.1191822960972786
0.9802631735801697,0.06887040287256241,0.17617090046405792,0.9776785969734192,0.06008284538984299,0.12039876729249954,0.021125206723809242,0.1134030818939209,0.013425436802208424,0.07686637341976166,0.01489187590777874,0.09302870184183121,0.01087340246886015,0.07594720274209976,0.028964482247829437,0.13116399943828583,0.024442734196782112,0.11844772845506668,0.03229386731982231,0.1406126469373703,0.02159937657415867,0.11235128343105316
0.9709429740905762,0.12223266065120697,0.23424865305423737,0.9665178656578064,0.12547658383846283,0.18452036380767822,0.019499709829688072,0.09145811945199966,0.009461973793804646,0.07227126508951187,0.018223745748400688,0.1036820337176323,0.011858329176902771,0.07607092708349228,0.029486415907740593,0.13138441741466522,0.025230772793293,0.12100262194871902,0.03309331089258194,0.14297789335250854,0.02420547977089882,0.1184636652469635
0.9671052694320679,0.1120125949382782,0.21818529069423676,1.0,0.009836486540734768,0.11007697880268097,0.017814267426729202,0.10619808733463287,0.007984192110598087,0.06365503370761871,0.05226384848356247,0.2009965479373932,0.022178174927830696,0.10728766024112701,0.029634660109877586,0.12989719212055206,0.0205051489174366,0.10835164040327072,0.03496681526303291,0.14619754254817963,0.02106606960296631,0.11116153001785278
