class_acc,class_loss,loss,val_class_acc,val_class_loss,val_loss,val_xmax_loss,val_xmax_mae,val_xmin_loss,val_xmin_mae,val_ymax_loss,val_ymax_mae,val_ymin_loss,val_ymin_mae,xmax_loss,xmax_mae,xmin_loss,xmin_mae,ymax_loss,ymax_mae,ymin_loss,ymin_mae
0.28179824352264404,2.1379597187042236,2.7209272384643555,0.3370535671710968,1.918181300163269,2.2449448108673096,0.08352015167474747,0.24353983998298645,0.07185381650924683,0.22529828548431396,0.07750268280506134,0.21911786496639252,0.09388688951730728,0.27751263976097107,0.1627189666032791,0.3132990896701813,0.1332777440547943,0.29323598742485046,0.17219500243663788,0.32546675205230713,0.11477601528167725,0.26481756567955017
0.2763157784938812,2.1056320667266846,2.496272087097168,0.3660714328289032,1.9551631212234497,2.2797186374664307,0.07788395881652832,0.23099970817565918,0.061974864453077316,0.19738467037677765,0.09318084269762039,0.2760345935821533,0.09151605516672134,0.23209254443645477,0.10543166846036911,0.27110227942466736,0.09491419047117233,0.2573561370372772,0.10467346757650375,0.27221861481666565,0.08562088012695312,0.2411840707063675
0.25,2.1147069931030273,2.4997243881225586,0.3526785671710968,1.933612585067749,2.2120561599731445,0.061443984508514404,0.20130643248558044,0.05294656753540039,0.1857873946428299,0.08000027388334274,0.24275197088718414,0.0840529203414917,0.24437357485294342,0.09524836391210556,0.2572992146015167,0.09403922408819199,0.2552615702152252,0.10723701864480972,0.27856722474098206,0.08849292248487473,0.24688051640987396
0.2982456088066101,1.9879392385482788,2.3648111820220947,0.3325892984867096,1.8221982717514038,2.211956024169922,0.10732769221067429,0.29552552103996277,0.09169405698776245,0.2730301320552826,0.10110457986593246,0.2524295151233673,0.08963144570589066,0.26841577887535095,0.09602072834968567,0.2594528794288635,0.0870705246925354,0.24238120019435883,0.10780845582485199,0.26874515414237976,0.08597192168235779,0.2413552701473236
0.30537280440330505,1.9462186098098755,2.297985792160034,0.4151785671710968,1.611509919166565,1.8732990026474,0.060052480548620224,0.19542407989501953,0.05342510715126991,0.17440089583396912,0.06859417259693146,0.20822814106941223,0.0797172412276268,0.2538065016269684,0.08994702249765396,0.24871417880058289,0.08740576356649399,0.24588808417320251,0.09574846923351288,0.2630329728126526,0.07866599410772324,0.2272414267063141
0.3804824650287628,1.7477706670761108,2.0973689556121826,0.4084821343421936,1.4405022859573364,1.6983877420425415,0.07167371362447739,0.22955551743507385,0.06045103445649147,0.20510217547416687,0.06501424312591553,0.2204250544309616,0.06074627861380577,0.19719232618808746,0.08128245174884796,0.23074455559253693,0.08837699890136719,0.2415260672569275,0.09808491170406342,0.2602931261062622,0.08185367286205292,0.23288781940937042
0.4270833432674408,1.5557856559753418,1.8779804706573486,0.4799107015132904,1.3199018239974976,1.5335325002670288,0.0501636266708374,0.18441654741764069,0.05643165856599808,0.18915650248527527,0.05639394000172615,0.20356787741184235,0.05064144730567932,0.17184431850910187,0.0847996324300766,0.23627468943595886,0.08003713190555573,0.22570747137069702,0.08878308534622192,0.24635650217533112,0.06857544928789139,0.21495385468006134
0.49945175647735596,1.35360586643219,1.669703483581543,0.515625,1.2498503923416138,1.5130878686904907,0.0727318599820137,0.2220461219549179,0.04934098571538925,0.16700255870819092,0.07596989721059799,0.2433425933122635,0.0651947632431984,0.18782226741313934,0.08159930258989334,0.23337160050868988,0.08563578873872757,0.2356177568435669,0.08510258048772812,0.24025078117847443,0.06375983357429504,0.20411677658557892
0.5323464870452881,1.2375580072402954,1.5103216171264648,0.6116071343421936,1.0222759246826172,1.21487557888031,0.04557151347398758,0.16436614096164703,0.04684067890048027,0.1620541363954544,0.050336726009845734,0.1736786663532257,0.04985078051686287,0.1947302669286728,0.07480736076831818,0.21856458485126495,0.06528930366039276,0.20355989038944244,0.07366403192281723,0.22405141592025757,0.05900274217128754,0.19376958906650543
0.5953947305679321,1.0817912817001343,1.3400065898895264,0.6674107313156128,0.8344293236732483,1.0236963033676147,0.0493256151676178,0.18631872534751892,0.04981597512960434,0.1753380000591278,0.04827279597520828,0.1866830587387085,0.041852571070194244,0.1671227663755417,0.068513423204422,0.21443021297454834,0.06018600985407829,0.19467130303382874,0.0752638429403305,0.22616060078144073,0.054251812398433685,0.18666939437389374
0.6348684430122375,1.0057719945907593,1.2584338188171387,0.7254464030265808,0.7365843653678894,0.9585609436035156,0.05615983158349991,0.1931609958410263,0.045585278421640396,0.16367851197719574,0.06390687078237534,0.21529074013233185,0.056324541568756104,0.1752113550901413,0.06423339247703552,0.20673833787441254,0.06243439018726349,0.19624753296375275,0.07271093875169754,0.22055308520793915,0.053282998502254486,0.18496482074260712
0.6781798005104065,0.9091352224349976,1.1528496742248535,0.6919642686843872,0.8262888789176941,1.0017449855804443,0.04344740882515907,0.1642158478498459,0.046824924647808075,0.1616549789905548,0.04552387446165085,0.15853442251682281,0.039659906178712845,0.15437139570713043,0.06656238436698914,0.20756445825099945,0.06069887802004814,0.19505667686462402,0.06703906506299973,0.21189390122890472,0.04941396415233612,0.1774943619966507
0.6672149300575256,0.9149482846260071,1.1461858749389648,0.6875,0.7892265915870667,0.9599886536598206,0.049392007291316986,0.17691947519779205,0.03133178502321243,0.12009929120540619,0.05581754818558693,0.1979338675737381,0.034220777451992035,0.13753853738307953,0.06405732035636902,0.2047063410282135,0.055451106280088425,0.18338710069656372,0.06494644284248352,0.20722359418869019,0.046782638877630234,0.17404301464557648
0.6891447305679321,0.8394615054130554,1.0526609420776367,0.7366071343421936,0.6715145707130432,0.8222547769546509,0.04577719792723656,0.17929886281490326,0.0317658856511116,0.13616086542606354,0.04188022017478943,0.17343027889728546,0.03131682798266411,0.1308128982782364,0.05933087319135666,0.19321389496326447,0.04789802059531212,0.16739992797374725,0.061647117137908936,0.20138798654079437,0.04432341456413269,0.16666454076766968
0.7384868264198303,0.7077518701553345,0.9068374633789062,0.8325892686843872,0.4374701976776123,0.5885778069496155,0.04134773090481758,0.16221415996551514,0.025760134682059288,0.12039764970541,0.05475052446126938,0.20111528038978577,0.029249221086502075,0.13486167788505554,0.05325734242796898,0.18461698293685913,0.045489341020584106,0.1621255725622177,0.05800699070096016,0.19398705661296844,0.04233180359005928,0.16002017259597778
0.7478070259094238,0.7016816139221191,0.8988855481147766,0.7522321343421936,0.6102196574211121,0.784270703792572,0.04892925173044205,0.17847010493278503,0.030012205243110657,0.1357741355895996,0.06169362738728523,0.20383740961551666,0.03341599181294441,0.13692820072174072,0.05363893881440163,0.18008774518966675,0.04588988423347473,0.158338725566864,0.05774844437837601,0.19490918517112732,0.03992651402950287,0.15823335945606232
0.7735745906829834,0.6132120490074158,0.8121564388275146,0.8325892686843872,0.4483543038368225,0.5851937532424927,0.031991757452487946,0.14294655621051788,0.028140375390648842,0.11995076388120651,0.04259711503982544,0.170455202460289,0.034110140055418015,0.1305031031370163,0.05714908987283707,0.18354788422584534,0.045657917857170105,0.16135498881340027,0.057132232934236526,0.19026944041252136,0.039005205035209656,0.15396757423877716
0.7521929740905762,0.6914750933647156,0.8786728382110596,0.7388392686843872,0.6690467000007629,0.8261409401893616,0.05374031513929367,0.18155135214328766,0.032481081783771515,0.12699951231479645,0.03985842689871788,0.1672906130552292,0.031014427542686462,0.12708017230033875,0.052613530308008194,0.18003806471824646,0.04241647943854332,0.15547329187393188,0.05219054967164993,0.18448367714881897,0.039977263659238815,0.15772418677806854
0.7993420958518982,0.5782750248908997,0.7477939128875732,0.828125,0.4576599597930908,0.6002300977706909,0.043286360800266266,0.16933654248714447,0.03192838281393051,0.13363686203956604,0.03677098825573921,0.16050417721271515,0.03058445267379284,0.12898080050945282,0.047996390610933304,0.16664175689220428,0.03808526322245598,0.14453688263893127,0.04830228537321091,0.17478348314762115,0.03513487055897713,0.14464610815048218
0.8125,0.49325981736183167,0.6592749953269958,0.8794642686843872,0.359031617641449,0.48566746711730957,0.040020205080509186,0.15893472731113434,0.028580743819475174,0.12663474678993225,0.03421575948596001,0.151647686958313,0.023819146677851677,0.10927005857229233,0.043875738978385925,0.16284947097301483,0.03670361638069153,0.14346539974212646,0.05046544596552849,0.1774311512708664,0.034970298409461975,0.14380569756031036
0.844298243522644,0.4544951319694519,0.6151303052902222,0.90625,0.2936441898345947,0.4054056704044342,0.030209572985768318,0.1382521241903305,0.02762794867157936,0.12630155682563782,0.0324263758957386,0.14132055640220642,0.021497566252946854,0.09675920009613037,0.04400511085987091,0.1616123467683792,0.036488909274339676,0.14271041750907898,0.04756446182727814,0.17351360619068146,0.03257663547992706,0.13778382539749146
0.8470394611358643,0.4677589237689972,0.6340885758399963,0.8504464030265808,0.40445131063461304,0.5234904885292053,0.029285499826073647,0.12630681693553925,0.02667519450187683,0.1052359789609909,0.03190836310386658,0.13949592411518097,0.031170113012194633,0.12525662779808044,0.04667437821626663,0.16363820433616638,0.0374932698905468,0.1417435109615326,0.04887120798230171,0.17612165212631226,0.0332908034324646,0.14079192280769348
0.8503289222717285,0.42190614342689514,0.5843425989151001,0.8504464030265808,0.3839656412601471,0.5171850323677063,0.03372853249311447,0.154850572347641,0.034784819930791855,0.140274316072464,0.03891841694712639,0.16599974036216736,0.025787701830267906,0.10826504975557327,0.04587240889668465,0.16262774169445038,0.03693502023816109,0.14204055070877075,0.04705680161714554,0.1731768101453781,0.032572224736213684,0.13751833140850067
0.8547149300575256,0.4089197516441345,0.5643709897994995,0.8616071343421936,0.35842350125312805,0.4556864798069,0.02732449769973755,0.1268119364976883,0.02150547504425049,0.10416348278522491,0.024762943387031555,0.1254829466342926,0.02367006056010723,0.10522846132516861,0.04247869923710823,0.1576380431652069,0.03491339087486267,0.13775797188282013,0.044801030308008194,0.16646409034729004,0.033258214592933655,0.13948141038417816
0.8706140518188477,0.3831813633441925,0.5305280685424805,0.9352678656578064,0.22501684725284576,0.3249511420726776,0.032197654247283936,0.13878433406352997,0.022232210263609886,0.10981316864490509,0.02431950904428959,0.12258456647396088,0.021184947341680527,0.10109620541334152,0.040698178112506866,0.15264053642749786,0.02982681803405285,0.12928304076194763,0.044859759509563446,0.17007172107696533,0.031961970031261444,0.1348346769809723
0.8782894611358643,0.36800283193588257,0.513070285320282,0.9084821343421936,0.25950565934181213,0.35958367586135864,0.027693316340446472,0.12745024263858795,0.021626349538564682,0.11100955307483673,0.02683531679213047,0.12522321939468384,0.023923005908727646,0.1049889475107193,0.03795861825346947,0.14855749905109406,0.03182632103562355,0.12916870415210724,0.045025572180747986,0.16755913197994232,0.030256908386945724,0.13251753151416779
0.8793859481811523,0.33189743757247925,0.4771464169025421,0.8973214030265808,0.30861419439315796,0.40396425127983093,0.02447652444243431,0.12204968929290771,0.025757601484656334,0.11098679155111313,0.02785618044435978,0.1376313865184784,0.01725975051522255,0.0934162586927414,0.0390906035900116,0.14884857833385468,0.03253140673041344,0.1309201717376709,0.04310733079910278,0.16488555073738098,0.03051971271634102,0.13203926384449005
0.8925438523292542,0.3368328809738159,0.47700369358062744,0.9017857313156128,0.2876265347003937,0.3970518708229065,0.027182558551430702,0.12274657189846039,0.01996496319770813,0.09902418404817581,0.03510764613747597,0.15236929059028625,0.027170147746801376,0.11240293085575104,0.03830229863524437,0.1477425992488861,0.029301604256033897,0.1261010468006134,0.04252699762582779,0.16213339567184448,0.030040044337511063,0.1310562938451767
0.90625,0.27126818895339966,0.399028480052948,0.9263392686843872,0.1890603005886078,0.30393466353416443,0.03735258802771568,0.154364675283432,0.01852918602526188,0.10204177349805832,0.03364167734980583,0.14664147794246674,0.025350911542773247,0.11048845201730728,0.033419396728277206,0.13711336255073547,0.026311738416552544,0.1195705235004425,0.03963281214237213,0.1571652889251709,0.02839629538357258,0.12760049104690552
